lc,map_class,X,Y,lin_100,poly_1_1,poly_1_10,poly_2_1,poly_2_10,poly_3_1,poly_3_10,lin_1,lin_10,lin_50,poly_3_100,poly_3_50,poly_2_100,poly_2_50
settlement,"2",369584.999999999,5668485,2.00000,2.00000,2.00000,6.00000,6.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,6.00000
crops,"2",346365.000000004,5650725,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000
crops,"2",374204.999999999,5675055,2.00000,2.00000,2.00000,7.00000,7.00000,7.00000,7.00000,2.00000,2.00000,2.00000,7.00000,7.00000,6.00000,6.00000
crops,"2",355184.999999997,5646975,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000
forest,"2",341805,5649135,7.00000,3.00000,3.00000,7.00000,7.00000,2.00000,2.00000,3.00000,3.00000,3.00000,2.00000,2.00000,7.00000,7.00000
crops,"2",349755.000000003,5656485,4.00000,2.00000,4.00000,2.00000,2.00000,2.00000,2.00000,2.00000,4.00000,4.00000,4.00000,4.00000,2.00000,2.00000
crops,"2",372885.000000002,5653724.99999999,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000
crops,"2",373785.000000003,5654654.99999999,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000
crops,"2",373905,5664105,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000
crops,"2",364575.000000001,5647755.00000001,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000
crops,"2",346995.000000001,5657085,2.00000,2.00000,2.00000,2.00000,2.00000,4.00000,4.00000,2.00000,2.00000,2.00000,4.00000,4.00000,7.00000,7.00000
crops,"2",356235.000000004,5645475,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000
crops,"2",366765.000000001,5659725,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000
crops,"2",373695.000000002,5672595,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000
crops,"2",369525,5646675,2.00000,2.00000,2.00000,3.00000,3.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,3.00000,3.00000
crops,"2",342915.000000001,5659125,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000
crops,"2",363525.000000001,5656095,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000
crops,"2",359804.999999998,5652375,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000
crops,"2",370245.000000002,5642145,2.00000,2.00000,2.00000,2.00000,2.00000,6.00000,6.00000,2.00000,2.00000,2.00000,6.00000,6.00000,2.00000,2.00000
settlement,"2",343995.000000001,5651925,2.00000,2.00000,2.00000,2.00000,2.00000,6.00000,6.00000,2.00000,2.00000,2.00000,6.00000,6.00000,2.00000,2.00000
crops,"2",357105,5644215,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000
crops,"2",370454.999999997,5654565,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000
crops,"2",347385,5674455,2.00000,2.00000,2.00000,2.00000,7.00000,2.00000,4.00000,2.00000,2.00000,2.00000,4.00000,4.00000,7.00000,7.00000
crops,"2",358935.000000001,5643045,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,4.00000,2.00000,2.00000,2.00000,4.00000,4.00000,2.00000,2.00000
crops,"2",366435.000000003,5643315,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000
crops,"2",364875.000000002,5658435,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000
crops,"2",352214.999999999,5664405,4.00000,4.00000,4.00000,4.00000,2.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,2.00000,2.00000
crops,"2",353055.000000002,5640675,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000
crops,"2",359895,5640585,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000
crops,"2",372285.000000002,5653665,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000
crops,"2",364545.000000002,5645355,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000
crops,"2",365295.000000003,5650695,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000
crops,"2",373245.000000002,5656635,2.00000,2.00000,2.00000,7.00000,7.00000,3.00000,3.00000,2.00000,2.00000,2.00000,3.00000,3.00000,3.00000,7.00000
crops,"2",363104.999999997,5648055,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000
crops,"2",364965.000000002,5656995,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000
shrubland,"2",365715.000000001,5666355,2.00000,2.00000,2.00000,2.00000,4.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,4.00000,4.00000
crops,"2",349724.999999999,5665395,2.00000,2.00000,4.00000,2.00000,2.00000,7.00000,7.00000,2.00000,4.00000,2.00000,7.00000,7.00000,4.00000,4.00000
crops,"2",368205.000000002,5673375,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000
crops,"2",370935.000000001,5651175,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000
crops,"2",360285.000000003,5650995,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000
crops,"2",374534.999999999,5667645,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000
grassland,"2",364035,5676525,2.00000,4.00000,2.00000,7.00000,4.00000,2.00000,2.00000,4.00000,2.00000,2.00000,2.00000,2.00000,4.00000,4.00000
crops,"2",373124.999999998,5642685,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000
forest,"2",345195,5646105,2.00000,2.00000,2.00000,7.00000,2.00000,6.00000,6.00000,2.00000,2.00000,2.00000,6.00000,6.00000,3.00000,3.00000
crops,"2",362924.999999999,5655525,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000
crops,"2",372285,5660175,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000
crops,"2",347234.999999997,5657925,2.00000,2.00000,3.00000,2.00000,2.00000,3.00000,2.00000,2.00000,3.00000,3.00000,2.00000,2.00000,2.00000,2.00000
crops,"2",365234.999999997,5666145,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000
crops,"2",373934.999999998,5665905,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000
crops,"2",363974.999999999,5644635,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000
crops,"2",370035,5657355,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000
crops,"2",369615.000000002,5670225,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000
crops,"2",369404.999999999,5674694.99999999,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000
crops,"2",350265.000000001,5662395,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000
crops,"2",354765.000000003,5654355,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000
crops,"2",358184.999999997,5666174.99999999,7.00000,2.00000,2.00000,2.00000,4.00000,4.00000,4.00000,2.00000,2.00000,2.00000,4.00000,4.00000,4.00000,2.00000
crops,"2",362445,5662905,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000
crops,"2",371535,5641215,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000
crops,"2",362445.000000003,5645925,5.00000,2.00000,2.00000,5.00000,5.00000,5.00000,5.00000,2.00000,2.00000,2.00000,5.00000,5.00000,5.00000,5.00000
crops,"2",355575,5644995,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000
crops,"2",355695.000000004,5641845,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000
crops,"2",359774.999999997,5660565,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000
crops,"2",347624.999999996,5650515,6.00000,2.00000,6.00000,6.00000,2.00000,6.00000,6.00000,2.00000,6.00000,6.00000,6.00000,6.00000,7.00000,7.00000
crops,"2",353805.000000002,5651835,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000
crops,"2",371234.999999998,5672985,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000
crops,"2",367695.000000003,5654535,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000
crops,"2",366494.999999997,5652165,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000
crops,"2",367214.999999998,5642955,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000
crops,"2",350534.999999997,5660415,2.00000,2.00000,2.00000,2.00000,2.00000,7.00000,7.00000,2.00000,2.00000,2.00000,7.00000,7.00000,2.00000,2.00000
crops,"2",372644.999999998,5669325,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000
crops,"2",368145.000000002,5674905,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000
crops,"2",370335.000000002,5650034.99999999,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000
crops,"2",370814.999999999,5672985,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000
crops,"2",369254.999999999,5675025,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000
crops,"2",351584.999999998,5642625,2.00000,2.00000,2.00000,2.00000,2.00000,2.00000,4.00000,2.00000,2.00000,2.00000,4.00000,4.00000,2.00000,2.00000
forest,"3",347804.999999997,5667705,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,2.00000,2.00000
forest,"3",351495.000000002,5669655,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",369075.000000003,5678595,3.00000,3.00000,3.00000,3.00000,3.00000,1.00000,1.00000,3.00000,3.00000,3.00000,1.00000,1.00000,3.00000,3.00000
forest,"3",362625.000000001,5653065,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",347774.999999997,5661255,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",354405.000000003,5650634.99999999,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",349605.000000003,5668545,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",354434.999999998,5652645,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",346184.999999999,5657475,7.00000,3.00000,3.00000,7.00000,7.00000,7.00000,7.00000,3.00000,3.00000,7.00000,7.00000,7.00000,7.00000,7.00000
forest,"3",355605.000000002,5651805,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",365385.000000003,5649225,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",347744.999999998,5662185,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",351104.999999997,5669925,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",343454.999999998,5653425,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",344115.000000004,5653575,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,2.00000,3.00000
forest,"3",355095.000000001,5677815,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",346784.999999997,5668965.00000001,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,7.00000,3.00000,3.00000,3.00000,7.00000,7.00000,3.00000,3.00000
forest,"3",355935.000000002,5651565,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",345045.000000002,5658255,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",345075.000000003,5675745,3.00000,3.00000,3.00000,3.00000,4.00000,3.00000,7.00000,3.00000,3.00000,3.00000,7.00000,7.00000,3.00000,4.00000
forest,"3",345915,5656455,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",352304.999999997,5667675,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",354945.000000002,5651955,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",342705.000000001,5649765,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",356325,5649885.00000001,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",344025.000000003,5661104.99999999,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",367754.999999998,5665785,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",363165.000000002,5654085,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",359835.000000003,5668035,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",365174.999999997,5676975,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",365985,5655285,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",364364.999999998,5655255,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",343485.000000003,5655165,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",346814.999999998,5660355,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,2.00000
bog,"3",374595.000000001,5652795,3.00000,3.00000,3.00000,3.00000,3.00000,1.00000,1.00000,3.00000,3.00000,3.00000,1.00000,1.00000,3.00000,3.00000
forest,"3",357975.000000001,5661705,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",342674.999999996,5660295,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",350115.000000001,5670585,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",342135.000000001,5662155,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",350055.000000003,5642115,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",347565,5672055,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",367514.999999999,5657205,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",343665.000000001,5677545,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,4.00000
forest,"3",366735.000000001,5657505,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",366735,5657475,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",358574.999999999,5655675,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",366134.999999998,5665485,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",344985.000000003,5649585,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",348225.000000001,5667644.99999999,3.00000,3.00000,3.00000,3.00000,2.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,2.00000,2.00000
forest,"3",348495.000000001,5666955,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",350565.000000001,5673045,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,2.00000,2.00000
forest,"3",362385.000000003,5659245,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000
forest,"3",351915,5677245,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",359205.000000001,5666355,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,4.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",372614.999999997,5676615,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",357855,5654415,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",357555.000000001,5649855,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",367874.999999999,5677995,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",365625.000000002,5678295,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",345225.000000001,5678565,3.00000,3.00000,3.00000,3.00000,4.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
bog,"3",366555.000000002,5640765,3.00000,3.00000,3.00000,4.00000,7.00000,4.00000,7.00000,3.00000,3.00000,3.00000,7.00000,7.00000,4.00000,4.00000
forest,"3",367634.999999998,5647995,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",360134.999999999,5660925,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",369284.999999997,5677425,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",342254.999999997,5676525,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,2.00000,3.00000
forest,"3",348134.999999998,5672565,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",344775.000000002,5646255,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",343905.000000002,5672715,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",365324.999999999,5654565,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",361545,5669745.00000001,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",363705.000000004,5661315,3.00000,3.00000,3.00000,3.00000,3.00000,7.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",353924.999999999,5648535,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",353985.000000002,5671995,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",353414.999999997,5648325,3.00000,3.00000,3.00000,3.00000,4.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,4.00000,4.00000
forest,"3",344835,5667135,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",346455.000000002,5674335,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",343665,5675625,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",374175.000000003,5640855,3.00000,3.00000,3.00000,3.00000,3.00000,7.00000,7.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",361095,5669355,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",357135,5663535,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",348104.999999998,5668485,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",353745.000000003,5676435,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",366615.000000003,5656785,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",343874.999999999,5659635,7.00000,3.00000,7.00000,7.00000,3.00000,3.00000,3.00000,3.00000,7.00000,7.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",374474.999999999,5645955,3.00000,3.00000,3.00000,3.00000,3.00000,7.00000,7.00000,3.00000,3.00000,3.00000,7.00000,7.00000,3.00000,3.00000
